都道府県コード又は市区町村コード,NO,都道府県名,データ名称,データ概要,データ形式,分類,URL,ライセンス,掲載ページ名,掲載ページURL,データ提供所属,備考
230006,2180,愛知県,犬山市（公下）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2181,愛知県,犬山市（農集）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2182,愛知県,常滑市（水道）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2183,愛知県,常滑市（病院）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2184,愛知県,常滑市（公下）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2185,愛知県,常滑市（農集）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2186,愛知県,江南市（水道）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2187,愛知県,江南市（公下）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2188,愛知県,小牧市（水道）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2189,愛知県,小牧市（病院）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2190,愛知県,小牧市（公下）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2191,愛知県,小牧市（特環）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2192,愛知県,小牧市（農集）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2193,愛知県,稲沢市（水道）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2194,愛知県,稲沢市（病院）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2195,愛知県,稲沢市（公下）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2196,愛知県,稲沢市（特環）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2197,愛知県,稲沢市（農集）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2198,愛知県,新城市（水道）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2199,愛知県,新城市（病院）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2200,愛知県,新城市（簡水）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2201,愛知県,新城市（公下）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2202,愛知県,新城市（農集）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2203,愛知県,東海市（水道）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2204,愛知県,東海市（公下）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2205,愛知県,大府市（水道）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2206,愛知県,大府市（公下）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2207,愛知県,大府市（農集）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2208,愛知県,知多市（水道）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2209,愛知県,知多市（公下）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2210,愛知県,知多市（特環）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2211,愛知県,知多市（農集）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2212,愛知県,知立市（水道）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2213,愛知県,知立市（公下）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2214,愛知県,知立市（駐車場）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2215,愛知県,尾張旭市（水道）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2216,愛知県,尾張旭市（公下）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2217,愛知県,高浜市（水道）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2218,愛知県,高浜市（公下）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2219,愛知県,高浜市（駐車場）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2220,愛知県,岩倉市（水道）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2221,愛知県,岩倉市（公下）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2222,愛知県,岩倉市（特環）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2223,愛知県,豊明市（電気）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2224,愛知県,豊明市（公下）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,2225,愛知県,豊明市（農集）,平成30年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou30.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
